stop_id,difficulty_id,location
1629386,144,Olszamowice
1629401,142,
1629403,142,
1629404,142,Susz
1629408,142,
1629410,142,Warszawa Praga WPT m
1629413,142,
1629422,142,
1629424,142,
1629444,157,
1629456,142,
1629478,140,
1629505,142,
1629529,142,
1629530,148,Lębork
1629548,143,Tczew
1629555,30,
1629556,30,Luzino
1629557,142,Pogorzelice
1629558,157,
1629559,157,Karwice
1629560,157,Nosówko
1629598,30,Tczew
1629600,144,
1629608,149,
1629611,152,Krzyż
1629624,154,Wałbrzych Fabryczny
1629625,154,
1629627,30,Smolec
1629631,153,
1629652,142,Świdnica Miasto
1629760,147,
1629792,30,
1629831,142,Miały
1629840,147,
1629841,147,
1629844,142,
1629849,142,
1629852,152,
1629853,30,Pleszew
1629854,30,
1629873,30,
1629879,142,
1629880,142,
1629883,142,
1629888,147,
1629889,142,
1629912,144,
1629944,32,Świnoujście
1629945,32,Świnoujście
1629950,32,
1629951,32,
1629961,142,
1629962,142,
1629963,142,
1629964,142,
1629969,142,
1629970,142,
1629971,142,
1629972,142,
1629983,144,
1629993,142,Białogard
1629994,142,Nosówko
1629996,157,
1629998,141,
1629999,141,Reda
1630000,141,Gdynia Główna
1630016,30,Damnica
1630019,146,
1630038,142,Białogard
1630043,30,Bożepole Wielkie
1630044,30,Reda
1630067,142,Słupsk
1630096,142,Chojnice
1630101,144,Zblewo
1630112,142,
1630114,142,
1630115,149,
1630117,142,
1630118,142,
1630119,142,
1630122,142,
1630123,142,
1630124,142,
1630125,142,
1630165,142,Gorzów Wielkopolski
1630176,142,Koszalin
1630177,142,Nosówko
1630178,142,Dalęcino
1630182,142,Rogoźno Wielkopolskie
1630183,142,Oborniki Wielkopolskie
1630184,142,Wargowo
1630186,166,Wólka Okopska
1630189,166,
1630198,30,Poznań Główny
1630199,30,Poznań Główny
1630237,141,Poznań Główny
1630238,141,Poznań Główny
1630256,143,Warszawa Wschodnia
1630257,143,Warszawa Wschodnia
1630259,30,Łowicz Główny
1630261,30,Poznań Główny
1630262,30,Poznań Główny
1630274,30,Poznań Główny
1630275,30,Poznań Główny
1630276,142,
1630277,148,Teresin Niepokalanów
1630280,142,Warszawa Wschodnia
1630286,151,
1630304,166,
1630318,30,
1630319,30,
1630326,30,
1630328,154,Krzepów
1630330,30,
1630355,142,Raszówka
1630356,142,
1630357,30,
1630358,30,
1630367,156,Bytom Odrzański
1630368,156,Grębocice
1630369,156,Raszówka
1630371,152,
1630376,144,Krzeszowice
1630381,144,Sędziszów Małopolski
1630386,144,Przemyśl Główny
1630450,166,
1630451,166,
1630480,140,
1630512,142,Sumina
1630530,142,
1630570,148,
1630576,142,Szeligi
1630629,142,Opoczno Południe
1630635,148,
1630761,30,
1630806,147,Wrocław Główny
1630807,143,Wrocław Główny
1630834,142,
1630835,142,Warszawa Centralna
1630838,142,
1630839,141,
1630843,142,
1630844,142,
1630846,142,Warszawa Wschodnia
1630847,142,Warszawa Wschodnia
1630848,142,
1630849,142,Czarny Blok
1630853,166,
1630854,166,
1630859,160,
1630861,153,Czarny Blok
1630863,142,Warszawa Wschodnia
1630866,142,
1630868,142,
1630869,142,
1630874,142,
1630877,142,
1630879,142,
1630880,151,
1630881,142,
1630886,142,
1630888,142,
1630891,142,
1630897,142,
1630900,142,
1630903,142,
1630959,147,
1630963,147,Krzeszowice
1630969,148,Chełmek
1630970,142,
1630971,147,
1631009,30,
1631087,140,
1631147,151,Pelplin
1631158,142,
1631163,142,
1631190,141,
1631195,142,
1631198,153,Gdańsk Południowy
1631212,151,
1631213,142,
1631214,142,
1631243,142,
1631245,151,
1631246,142,Bydgoszcz Główna Towarowa
1631247,151,
1631259,151,
1631261,141,
1631361,144,Włoszczowa Północ
1631362,144,Włoszczowa Północ
1631366,145,Katowice Ligota
1631392,141,
1631400,30,
1631500,142,
1631513,30,
1631516,30,Podłęże
1631532,142,
1631533,142,
1631547,142,
1631549,142,
1631599,30,Strabla
1631602,141,Mińsk Mazowiecki
1631651,151,Mińsk Mazowiecki
1631654,142,
1631656,142,
1631666,160,
1631684,142,
1631699,142,
1631725,30,
1631753,153,
1631763,142,
1631779,142,Warszawa Wschodnia
1631780,142,Warszawa Rembertów
1631789,30,Mińsk Mazowiecki
1631794,30,
1631799,30,Warszawa Zachodnia
1631800,148,Warszawa Włochy
1631809,148,Warszawa Wschodnia
1631810,148,Warszawa Wschodnia
1631812,142,
1631817,142,
1631819,146,Radziszów
1631832,30,Warszawa Wschodnia
1631837,148,
1631846,157,Warszawa Centralna
1631847,157,Warszawa Centralna
1631848,157,Warszawa Zachodnia
1631849,157,Warszawa Okęcie
1631850,142,Piaseczno
1631851,157,Dobieszyn
1631852,157,Jastrząb
1631865,157,Przemyśl Główny
1631873,149,
1631878,30,
1631895,146,
1631896,146,
1631914,30,
1631915,30,
1631924,151,Warszawa Zachodnia
1631925,151,Warszawa Zachodnia
1631926,144,Dąbrowa Górnicza Ząbkowice DZA
1631929,142,
1631983,142,
1632008,142,Warszawa Praga WPT p
1632019,30,
1632027,151,
1632037,142,
1632039,142,
1632052,142,
1632053,142,
1632054,142,Warszawa Zachodnia
1632055,142,Warszawa Zachodnia
1632060,142,
1632061,142,
1632062,142,
1632066,142,
1632070,147,
1632073,30,Koluszki
1632074,30,Koluszki
1632076,30,Pruszków
1632081,152,Ciechanów
1632082,152,Ciechanów
1632088,141,Pruszcz Gdański
1632095,141,Koluszki
1632100,151,Warszawa Wschodnia
1632106,142,
1632108,142,
1632124,30,
1632125,142,
1632128,142,Iława Główna
1632131,142,
1632159,30,Gąsocin
1632160,30,Konopki
1632181,146,
1632201,30,Warszawa Zachodnia
1632202,148,Grodzisk Mazowiecki
1632208,144,
1632211,140,
1632218,199,Ozimek
1632223,142,Kostrzyn Wielkopolski
1632224,142,
1632225,142,Wrocław Popowice Wp2
1632231,199,Poznań Główny
1632232,142,Poznań Główny
1632233,199,Wrocław Popowice Wp2
1632248,148,
1632261,147,
1632265,142,
1632269,148,
1632289,30,Skierniewice
1632325,144,
1632348,142,
1632350,149,Łódź Widzew
1632371,142,
1632373,144,
1632377,142,
1632378,142,
1632386,144,
1632399,142,
1632425,142,
1632427,141,
1632445,142,
1632451,142,Warszawa Wschodnia
1632472,30,Lewin Brzeski
1632482,157,Warszawa Wschodnia
1632485,157,Żyrardów
1632488,142,
1632496,147,
1632519,146,Warszawa Wschodnia
1632520,146,Warszawa Wschodnia
1632526,142,
1632528,142,
1632530,142,
1632544,157,Warszawa Zachodnia
1632546,157,Bednary
1632547,142,
1632548,142,
1632557,142,Poznań Główny
1632562,142,Warszawa Wschodnia
1632592,142,Malbork
1632603,157,Sławno
1632604,157,Karwice
1632618,142,
1632619,142,
1632624,142,
1632627,144,
1632631,142,
1632639,142,Wołomin
1632644,142,Kutno
1632645,151,Kutno GT 101-111
1632648,142,
1632649,142,
1632655,142,
1632657,151,Szczecin Dąbie
1632658,142,
1632668,30,
1632669,30,Pruszków
1632675,142,
1632679,142,
1632702,144,Bronów
1632719,142,
1632730,142,Piła Północ
1632732,151,Podborsko
1632742,142,Warszawa Wschodnia
1632758,142,Warszawa Wschodnia
1632761,142,Pruszków
1632769,146,
1632770,146,Warszawa Centralna
1632771,30,Warszawa Zachodnia
1632772,30,Warszawa Zachodnia
1632795,30,
1632811,151,
1632813,141,
1632826,141,
1632830,146,Kraków Batowice
1632831,30,
1632905,151,
1632908,199,Kutno
1632916,30,Lublin Główny
1632927,142,Kutno
1632929,148,
1632941,30,Rożki
1632942,30,
1632943,142,
1632955,147,
1632966,151,Wrocław Brochów PODG
1632974,142,
1632986,142,
1632989,151,
1632994,142,
1632995,142,
1632998,142,
1632999,142,Podstolice
1633000,144,Poznań Główny
1633001,151,Palędzie
1633005,151,Babimost
1633015,142,
1633017,142,Pilawa
1633023,142,
1633024,142,
1633028,151,
1633030,151,
1633045,148,
1633046,141,
1633050,141,Teresin Niepokalanów
1633051,142,
1633052,141,Kutno
1633053,142,
1633058,142,
1633067,142,
1633074,142,
1633075,142,
1633077,142,
1633080,147,
1633087,142,Szczecin Dąbie
1633098,142,
1633108,199,Poznań Starołęka
1633109,142,
1633113,142,
1633118,151,
1633122,148,Trzebinia
1633125,142,Kraków Główny
1633141,142,Maków Podhalański
1633143,142,Stronie
1633144,30,
1633147,142,
1633148,142,
1633149,142,Warszawa Centralna
1633151,146,
1633184,30,Jaworzno Szczakowa
1633193,141,
1633200,142,
1633205,142,
1633216,141,
1633221,142,
1633224,157,Wąchock
1633226,142,Chynów
1633228,157,Warszawa Aleje Jerozolimskie
1633241,141,Lublin Główny
1633242,141,
1633247,141,Mińsk Mazowiecki PZS R4
1633252,144,
1633257,30,Zastów
1633263,142,Zagnańsk
1633291,144,
1633292,143,
1633297,146,
1633311,146,Kraków Główny
1633319,157,Rożki
1633320,30,Jedlnia-Letnisko
1633321,141,
1633322,141,Nałęczów
1633339,30,Kraków Główny
1633340,30,Jaworzno Szczakowa
1633343,142,Działdowo
1633352,140,
1633355,142,Legionowo
1633396,30,Warszawa Praga WPT p
1633422,142,
1633423,142,
1633427,142,Warszawa Zachodnia
1633428,142,Warszawa Zachodnia
1633430,142,
1633431,141,Wołomin
1633432,141,Łochów
1633433,142,Łochów
1633436,142,
1633437,142,
1633438,142,
1633444,142,Woszczele
1633452,148,Warszawa Centralna
1633463,146,
1633464,30,Miechów
1633472,143,Warszawa Praga WPT p
1633473,143,Chotomów
1633504,146,Kraków Główny
1633506,146,Miechów
1633524,142,Nidzica
1633539,142,
1633550,148,
1633576,30,
1633577,142,Żychlin
1633587,144,Raba Wyżna
1633588,144,Zabierzów
1633591,142,Malbork
1633599,140,
1633610,146,Zakopane
1633613,146,Raba Wyżna
1633619,30,
1633623,30,Mikołajów
1633625,30,
1633630,30,Witonia
1633631,142,
1633639,139,
1633640,139,
1633649,30,
1633651,30,
1633652,30,
1633655,142,
1633656,142,
1633671,157,Rzeszów Główny
1633678,142,
1633684,157,Katowice
1633686,157,Gliwice
1633687,142,
1633688,157,Otmice
1633691,157,Wrocław Główny Wgb
1633695,30,
1633696,30,
1633698,142,
1633701,142,
1633702,142,
1633703,142,Krzeszowice
1633707,30,Gliwice Łabędy
1633708,30,Kędzierzyn-Koźle
1633709,142,Wrocław Główny
1633721,142,
1633734,151,
1633737,142,
1633738,151,Wrocław Popowice Wp4
1633741,142,
1633748,30,
1633749,30,
1633750,142,
1633751,142,
1633752,142,
1633755,30,Kraków Mydlniki
1633757,30,Szobiszowice
1633758,30,Opole Główne
1633759,142,Opole Główne
1633765,146,
1633768,142,
1633774,146,Łódź Widzew
1633794,155,
1633795,155,
1633808,142,Pruszcz Gdański
1633814,142,
1633822,142,
1633833,142,Wargowo
1633834,142,
1633839,142,Dalęcino
1633854,142,
1633867,142,
1633872,142,
1633875,142,
1633876,153,
1633877,142,
1633879,149,Turowo Pomorskie
1633898,142,
1633905,145,Gliwice
1633906,142,Błotnica Strzelecka
1633916,142,Poznań Główny
1633918,30,
1633919,142,Chodzież
1633922,142,Okonek
1633923,30,Podborsko
1633924,30,Nosówko
1633934,142,
1633937,142,
1633939,142,
1633946,142,Gliwice
1633947,142,Gliwice Łabędy
1633951,30,
1633952,30,Oborniki Śląskie
1633957,142,
1633987,143,
1634019,142,Wargowo
1634020,142,
1634023,151,Piła Północ
1634025,151,Tychowo
1634032,142,
1634039,142,
1634041,30,
1634042,142,
1634053,30,Strzebielino Morskie
1634072,142,
1634073,142,
1634078,142,
1634097,142,
1634119,142,
1634122,32,Pilawa GT
1634127,142,
1634128,142,
1634140,142,
1634142,142,
1634160,147,
1634163,141,Warszawa Zachodnia
1634164,142,Warszawa Włochy
1634166,142,
1634180,142,
1634181,142,
1634198,148,Warszawa Wschodnia
1634236,142,Gałkówek
1634244,142,Kutno GT 101-111
1634250,151,Tychy
1634252,147,
1634297,141,
1634307,142,
1634330,30,Legionowo
1634348,142,Warszawa Praga WPT p
1634349,142,
1634360,151,Mąkołowiec
1634366,30,Mława
1634381,146,Warszawa Wschodnia
1634382,146,Warszawa Praga PZS R21-46
1634383,142,Prabuty
1634392,142,
1634407,142,
1634409,151,
1634410,148,
1634412,142,
1634413,151,
1634421,147,Bronów podg
1634423,142,
1634429,142,
1634432,142,Wrocław Popowice Wp4
1634437,142,Czempiń
1634438,151,Kobylnica
1634442,142,Laskowice Pomorskie
1634443,151,Smętowo
1634444,142,Pruszcz Gdański
1634471,30,Toruń Główny
1634539,146,Gdynia Główna
1634540,146,Gdynia Główna
1634544,141,
1634545,142,
1634546,142,Mleczewo
1634547,142,Warszawa Praga PZS R74-79
1634555,141,
1634556,142,
1634558,143,
1634566,148,
1634572,142,
1634573,142,
1634574,142,
1634575,142,Warszawa Praga PZS R11-14
1634578,148,
1634579,142,Skierniewice
1634580,144,
1634581,142,Łódź Widzew
1634582,142,Łódź Widzew
1634590,142,Prabuty
1634591,142,Prabuty
1634595,151,Nowy Dwór Mazowiecki
1634596,151,Nowy Dwór Mazowiecki
1634610,142,
1634612,142,
1634613,142,
1634614,142,
1634619,143,
1634623,142,
1634632,142,
1634636,142,
1634637,142,
1634638,142,
1634644,142,
1634645,142,
1634655,142,
1634656,142,
1634657,142,
1634661,142,
1634667,30,Skierniewice
1634735,141,Sobolew
1634738,141,Motycz
1634739,141,Lublin Główny
1634747,142,
1634759,30,
1634762,146,Solec Kujawski
1634763,146,Cierpice
1634771,146,Warszawa Wschodnia
1634815,30,Pszczółki
1634817,142,
1634818,143,
1634821,146,Sosnowiec Maczki
1634827,148,
1634829,142,
1634830,143,Legionowo
1634833,151,Kraków Główny
1634838,143,
1634839,152,Pszczółki
1634842,143,Nowy Dwór Mazowiecki
1634851,148,
1634857,142,
1634868,148,Szymankowo
1634871,142,Kraków Mydlniki
1634883,152,Warszawa Zachodnia
1634884,152,Warszawa Zachodnia
1634885,141,
1634890,142,
1634891,142,
1634893,144,
1634894,144,
1634901,142,
1634902,142,
1634911,141,Łączna
1634915,146,Kraków Batowice
1634954,139,
1634962,30,Olsztynek
1634980,146,Miechów
1634981,146,Słomniki
1634991,142,Warszawa Praga PZS R21-46
1634999,141,Łączna
1635019,141,
1635038,142,
1635039,142,
1635040,141,Kalwaria Zebrzydowska Lanckorona
1635041,141,Kalwaria Zebrzydowska Lanckorona
1635042,142,Sucha Beskidzka Zamek
1635043,142,Maków Podhalański
1635049,142,
1635050,142,
1635053,151,Włocławek
1635054,142,Kutno
1635055,30,
1635057,142,Warszawa Włochy
1635058,30,Warszawa Zachodnia
1635059,30,Warszawa Wschodnia
1635060,30,Mińsk Mazowiecki PZS R4
1635061,141,
1635064,142,
1635065,141,
1635066,141,Lublin Zemborzyce
1635067,141,Rzeczyca
1635076,142,Gdynia Główna
1635081,142,
1635085,142,Maków Podhalański
1635086,142,Biały Dunajec
1635092,142,
1635093,142,Szymankowo
1635094,142,Prabuty
1635095,142,
1635098,142,Kraków Mydlniki
1635099,141,Kraków Zabłocie
1635116,151,
1635117,142,
1635120,151,Chociszew
1635125,151,Tomaszów Mazowiecki
1635132,144,Skawa
1635133,141,
1635143,142,Redaki
1635174,148,Tczew
1635175,143,
1635176,142,
1635177,142,
1635190,148,
1635192,142,
1635208,148,
1635210,151,
1635214,151,
1635215,199,Mosina
1635217,142,
1635220,146,Wrocław Główny
1635223,142,
1635224,146,Opole Groszowice
1635225,142,
1635237,142,
1635238,142,
1635239,142,
1635243,151,
1635253,142,
1635278,30,Kutno
1635280,30,
1635287,146,Biała Pajęczańska
1635304,143,
1635311,151,Cierpice
1635313,142,
1635323,144,
1635334,30,
1635339,143,Warszawa Wschodnia
1635346,142,
1635347,142,Katowice
1635359,142,Tczew
1635379,148,
1635380,142,
1635381,142,
1635382,142,
1635384,142,
1635385,142,
1635418,142,Pszczółki
1635419,142,
1635420,141,
1635422,142,
1635423,199,Stare Bojanowo
1635424,147,Grabiszyn
1635442,30,Żmigród
1635445,30,Grabiszyn
1635451,142,
1635457,151,
1635462,32,Skokowa
1635467,32,Wałbrzych Fabryczny
1635512,141,
1635541,30,
1635543,141,
1635546,151,Poznań Główny
1635547,151,
1635558,30,
1635592,142,Inowrocław
1635593,142,Kołodziejewo
1635595,142,Poznań Wschód
1635604,140,
1635614,146,Babimost
1635615,146,Sulechów
1635616,146,Czerwieńsk Południe
1635625,142,Brzeg
1635628,140,
1635638,151,Wrocław Główny
1635639,151,Wrocław Główny
1635640,142,
1635641,142,Poznań Wschód
1635645,142,
1635646,142,Poznań Główny
1635647,142,Poznań Główny
1635685,199,Pabianice
1635690,142,
1635691,148,
1635757,148,Bukowice Trzebnickie
1635758,148,
1635759,148,Biadki
1635765,148,Łódź Chojny
1635770,142,
1635779,142,
1635788,148,Biadki
1635796,142,
1635797,142,
1635814,141,
1635824,142,
1635826,142,
1635827,142,
1635828,141,Warszawa Zachodnia
1635851,146,
1635852,146,
1635853,153,
1635854,153,
1635857,142,
1635862,143,
1635866,142,
1635878,145,Lewin Brzeski
1635879,141,Lubliniec
1635905,30,Piotrków Trybunalski
1635916,32,
1635921,142,Opole Zachodnie
1635966,148,Zagnańsk
1635968,30,
1635974,144,
1635976,199,Opole Główne
1635977,199,Chrząstowice
1635996,173,Trzebinia
1636001,142,
1636010,142,
1636024,142,
1636026,142,
1636034,142,
1636035,142,
1636038,142,
1636043,142,
1636044,142,
1636047,142,
1636056,142,
1636057,32,
1636062,151,
1636067,147,
1636071,32,Żmigród
1636075,142,
1636076,142,Gniezno
1636078,148,
1636090,142,
1636091,142,
1636093,148,
1636095,142,Warlubie
1636096,142,
1636100,147,
1636105,152,
1636108,142,Poznań Główny
1636109,151,
1636111,151,
1636134,142,
1636136,142,
1636139,142,
1636140,142,
1636141,142,
1636156,151,Męka
1636159,151,Łódź Chojny
1636186,144,Mosina
1636189,142,
1636192,142,
1636197,147,
1636201,144,
1636202,142,Wargowo
1636203,142,
1636205,142,
1636208,142,Dalęcino
1636221,32,Poznań Główny
1636222,30,Poznań Wschód
1636227,142,
1636230,142,
1636257,142,
1636259,142,
1636261,142,
1636278,32,
1636284,142,
1636286,142,
1636289,142,Sulejówek Miłosna
1636302,142,
1636308,142,
1636322,142,
1636323,145,
1636327,145,Wrocław Główny
1636328,145,Wrocław Główny Wgb
1636334,142,
1636339,142,
1636341,142,Podłęże
1636345,142,
1636347,142,
1636359,147,
1636370,142,
1636379,144,
1636380,30,
1636387,142,
1636388,142,
1636390,30,Poraj
1636392,30,Dąbrowa Górnicza Ząbkowice DZA
1636396,30,Zabierzów
1636397,144,Poznań Główny
1636398,30,
1636434,32,Inowrocław Tow. InA
1636435,151,
1636446,146,Sulechów
1636454,142,
1636455,148,
1636457,142,Kotomierz
1636458,151,
1636459,142,
1636494,151,
1636514,142,
1636529,151,Babimost
1636539,144,Turowo Pomorskie
1636550,30,Szczecin Dąbie
1636566,30,
1636567,30,
1636570,151,Łobez
1636571,151,Łobez
1636572,151,Czarnowęsy Pomorskie
1636573,151,Białogard
1636575,157,
1636576,157,Jezierzyce Słupskie
1636605,142,
1636607,142,
1636608,142,Poznań Główny
1636609,199,Poznań Główny
1636613,142,
1636614,142,
1636615,142,
1636616,142,
1636617,142,
1636629,142,
1636633,142,Poznań Główny
1636636,199,Strzałkowo
1636640,142,
1636642,142,
1636645,142,
1636646,146,
1636652,142,Kołobrzeg
1636653,142,Kołobrzeg
1636654,151,Koszalin
1636655,151,Koszalin
1636656,157,
1636657,157,
1636658,142,Strzebielino Morskie
1636660,143,
1636661,143,
1636665,148,
1636666,142,
1636667,142,
1636668,142,
1636669,142,
1636670,142,
1636671,142,
1636672,142,Ciechanów
1636674,157,Warszawa Praga PZS R21-46
1636690,199,Kiekrz
1636704,153,Dalęcino
1636706,142,Płytnica
1636726,142,
1636730,151,Poznań Główny
1636734,142,
1636735,142,
1636737,142,
1636738,142,Sochaczew
1636739,151,Teresin Niepokalanów
1636740,151,Warszawa Centralna
1636741,151,Warszawa Wschodnia
1636742,148,
1636743,141,Sobolew
1636747,142,
1636756,142,
1636760,142,Poznań Główny
1636768,142,
1636769,151,Łódź Chojny
1636781,149,Damnica
1636787,142,Tczew
1636796,151,Szczecin Główny
1636797,151,Szczecin Główny
1636801,142,Drzeńsko
1636805,147,
1636806,142,
1636808,147,Wrocław Główny
1636809,142,Wrocław Główny
1636810,142,Opole Groszowice
1636811,147,Kędzierzyn-Koźle
1636813,147,Katowice
1636814,142,Katowice
1636816,157,Białogard
1636817,157,Tychowo
1636821,142,
1636823,199,Wargowo
1636824,199,Kościan
1636830,199,Oława
1636836,199,Katowice Tow. KTC
1636844,151,Sławno
1636845,151,Sławno
1636846,151,Koszalin
1636847,151,Białogard
1636848,151,Turowo Pomorskie
1636849,151,Jastrowie
1636850,151,Chodzież
1636851,142,Chodzież
1636852,142,
1636859,151,Wrocław Popowice Wp2
1636860,151,Święta Katarzyna
1636862,142,
1636864,142,Błotnica Strzelecka
1636865,142,
1636866,142,
1636870,142,
1636872,151,Bochnia
1636873,151,Bochnia
1636877,142,
1636878,142,
1636879,142,
1636896,151,Czerwieńsk Południe
1636899,147,Chełmek Wołowski
1636900,142,
1636902,142,Grabiszyn
1636903,147,
1636908,142,
1636909,144,Kraków Płaszów
1636911,142,
1636921,144,Nosówko
1636922,141,Podborsko
1636926,142,Rogoźno Wielkopolskie
1636927,151,Oborniki Wielkopolskie
1636931,142,
1636933,151,Oborniki Śląskie
1636934,151,Grabiszyn
1636945,142,Kraków Mydlniki
1636946,142,Kraków Płaszów
1636952,142,
1636953,142,Trzciana
1636966,144,Turowo Pomorskie
1636967,142,Stara Łubianka
1636968,142,
1636969,142,
1636970,142,Oborniki Wielkopolskie
1636971,144,Oborniki Wielkopolskie Most
1636973,145,
1636974,145,
1636978,142,Oława
1636979,142,Oława
1636981,148,
1636982,148,Gliwice Łabędy
1636984,142,Katowice Tow. KTC
1636993,142,Tarnów Mościce
1636995,142,
1636996,142,
1637000,142,Jarosław
1637001,142,Jarosław
1637005,142,
1637009,141,
1637013,154,
1637014,142,
1637015,142,
1637018,142,
1637020,142,
1637021,148,
1637024,142,
1637026,142,
1637030,142,Radymno
1637037,157,Dalęcino
1637054,142,
1637055,142,
1637061,147,Kraków Główny KGA
1637062,141,Szczecin Główny
1637063,142,Szczecin Dąbie
1637071,199,Swarzędz
1637087,142,Krzeszowice
1637124,157,Słupsk
1637125,157,Słupsk
1637133,142,
1637134,142,
1637135,142,
1637136,142,
1637137,142,
1637138,142,
1637139,142,
1637140,142,
1637145,142,
1637146,142,Opoczno Południe
1637147,142,
1637149,30,
1637154,142,
1637156,142,
1637157,30,Poznań Główny
1637160,142,
1637176,142,
1637181,142,
1637184,142,
1637189,142,
1637198,142,Piła Główna
1637199,142,Piła Główna
1637208,142,
1637211,142,
1637212,142,Warszawa Zachodnia
1637214,142,Mińsk Mazowiecki PZS Kędzierak
1637239,142,
1637243,142,
1637263,142,Szczecin Dąbie
1637264,142,Szczecin Dąbie
1637269,142,
1637270,142,
1637273,142,
1637274,142,Wrocław Popowice Wp2
1637277,142,Dalęcino
1637281,142,Budzyń
1637283,142,Poznań Główny
1637312,146,
1637313,142,
1637314,142,
1637324,146,
1637325,146,Warszawa Zachodnia
1637334,30,
1637335,30,
1637337,166,
1637338,30,Dorohusk
1637344,142,Włoszczowa Północ
1637345,142,Włoszczowa Północ
1637346,142,
1637347,142,Sosnowiec Maczki
1637353,142,Ełk
1637354,142,Ełk
1637360,142,
1637361,142,
1637362,142,Malbork
1637363,144,Malbork
1637378,142,
1637389,32,
1637391,32,Wałbrzych Fabryczny
1637409,166,
1637442,151,
1637461,30,
1637467,142,
1637494,30,Kraków Główny
1637495,30,Kraków Płaszów
1637538,30,
1637539,30,Kraków Mydlniki
1637542,142,Opoczno Południe
1637543,142,Opoczno Południe
1637544,30,Warszawa Zachodnia
1637573,142,
1637619,30,Wilczyska
1637659,30,Krosno
1637679,142,
1637682,142,
1637689,142,Przemyśl Główny
1637690,142,Przemyśl Główny
1637695,142,
1637698,142,
1637699,142,
1637704,142,Maków Podhalański
1637705,142,Kraków Główny
1637706,146,
1637712,142,Warka
1637713,141,
1637717,148,Warszawa Praga WPT p
1637721,142,
1637722,142,
1637724,142,
1637725,142,
1637738,146,
1637740,141,Biała Rawska
1637743,142,
1637756,147,
1637804,30,Kraków Główny
1637805,30,Kraków Mydlniki
1637855,142,Bronów
1637868,141,
1637869,141,
1637870,30,Czechowice-Dziedzice
1637871,147,Czechowice-Dziedzice
1637877,199,Opole Główne
1637878,199,Opole Główne
1637892,142,Stryszów
1637893,142,Radziszów
1637895,142,
1637898,360,
1637901,30,
1637902,30,
1637921,30,Kozłów
1637941,142,Gdańsk Południowy
1637951,142,Koszalin
1637961,144,Kraków Główny
1637962,144,Kraków Główny
1637963,142,
1637964,142,
1637967,30,
1637968,30,
1637969,142,
1637977,142,
1637978,142,
1637979,142,
1637980,144,Strzałkowo
1637981,142,
1637982,142,Poznań Główny
1637983,144,Poznań Główny
1637984,144,Pęckowo
1637990,144,Szczecin Port Centralny
1637991,144,Szczecin Wstowo
1637992,144,Kliniska
1638022,139,Pruszcz Gdański
1638044,142,Tczew
1638066,142,
1638067,142,
1638068,142,
1638071,142,
1638072,142,
1638077,142,
1638094,142,
1638095,30,Prabuty
1638096,30,Iława Główna
1638097,30,
1638099,142,Nasielsk
1638100,30,
1638101,30,Warszawa Praga PZS R21-46
1638102,30,Warszawa Wschodnia
1638104,146,
1638105,141,
1638107,146,Stronie
1638109,30,Osielec
1638110,30,Sieniawa
1638167,144,Nosówko
1638191,151,Sławno
1638192,151,Karwice
1638217,157,Sławno
1638221,157,Worowo
1638241,157,Bożepole Wielkie
1638264,32,Rytel
1638267,141,
1638312,146,Wrocław Główny
1638313,146,Wrocław Główny
1638315,30,
1638316,30,Krotoszyn
1638337,141,
1638338,142,
1638339,141,
1638340,142,Trzebinia
1638345,32,
1638356,147,Kędzierzyn-Koźle
1638360,142,
1638361,142,
1638388,32,Wałbrzych Fabryczny
1638407,30,Pleszew
1638408,30,Pleszew
1638413,155,
1638422,199,
1638423,199,
1638431,155,
1638435,30,Zawiercie
1638436,30,Zawiercie
1638445,147,
1638447,142,
1638455,144,Jaworzno Szczakowa
1638466,32,Kędzierzyn-Koźle
1638475,141,
1638478,146,
1638482,141,Stryszów
1638489,148,Poznań Główny
1638493,148,Gorzów Wielkopolski Wschodni
1638501,199,
1638515,199,Poznań Główny
1638516,199,Drawski Młyn
1638526,149,
1638527,149,
1638533,142,
1638542,142,Pabianice
1638565,142,
1638567,32,Wronki
1638572,149,Pleszew
1638574,142,
1638578,148,
1638596,142,Mścice
1638629,30,
1638630,30,
1638642,142,Poznań Główny
1638643,142,Poznań Główny
1638644,142,Kostrzyn Wielkopolski
1638646,142,
1638649,142,
1638653,144,Pabianice
1638654,142,
1638656,142,
1638658,144,Zawiercie
1638659,142,
1638661,142,
1638663,142,
1638668,144,Sieniawa
1638669,144,Szaflary
1638681,142,Słupsk
1638682,142,Słupsk
1638690,141,Szczecin Główny
1638691,142,Szczecin Główny
1638692,142,
1638697,157,Białogard
1638698,157,Białogard
1638725,157,Karwice
1638727,157,Damnica
1638793,149,Gorzów Wielkopolski
1638802,32,Złotów
1638805,32,Rytel
1638810,142,
1638811,32,Gdańsk Główny
1638812,142,
1638814,30,
1638817,147,Daleszewo
1638862,142,Gorzów Wielkopolski
1638875,142,Szczecinek
1638879,142,Budzyń
1638881,142,
1638890,142,Chełm
1638891,166,Chełm
1638900,142,Poznań Główny
1638901,142,Poznań Główny
1638918,144,
1638919,144,
1638920,144,Warszawa Zachodnia
1638921,144,Warszawa Zachodnia
1638922,144,Warszawa Wschodnia
1638928,199,
1638948,153,Warszawa Centralna
1638949,153,Warszawa Centralna
1638952,199,
1638953,199,
1638967,142,
